,user,komunikacyjne,mieszkanie,rolne,upraw,NNW,firm,OC,zwierzat,inne,na_zycie,grupowe,travel,<5000,<10000,<50000,<100000,+1000000,high,low,+100000
278,527182014-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
279,536702014-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
280,611632016-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
281,138942001-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
282,276312006-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
283,549942014-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
284,525342014-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
285,677092019-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
286,318382008-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
287,101022001-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
288,338792009-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
289,270642005-09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
290,568672014-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
291,488432011-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
292,569652014-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
293,598882015-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
294,158312001-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
295,190152001-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
296,216292001-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
297,549792014-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
298,109172001-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
299,635492017-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
300,673112019-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
301,295352006-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
302,197062001-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
303,358282010-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
304,99032001-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
305,658602018-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
306,17281999-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
307,102072001-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
308,544842014-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
309,183882001-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
310,294462006-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
311,181462001-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
312,542952014-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
313,189352001-09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
314,497002012-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
315,211912001-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
316,354512010-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
317,576272014-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
318,364012011-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
319,345052009-13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
320,538442014-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
321,20851999-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
322,368222011-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
323,25181999-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
324,202142001-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
325,342592009-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
326,118302001-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
327,307312007-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
328,636182017-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
329,343412009-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
330,64961999-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
331,48391999-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
332,536702014-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
333,161432001-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
334,107262001-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
335,360622010-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
336,538172014-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
337,103362001-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
338,28931999-11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
339,63401999-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
340,100072001-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
341,518382013-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
342,243472003-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
343,97272001-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
344,190502001-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
345,43671999-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
346,318482008-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
347,171712001-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
348,579882014-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
349,329082008-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
350,538642014-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
351,600552015-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
352,620962016-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
353,313522007-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
354,530362014-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
355,27091999-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
356,181412001-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
357,577572014-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
358,342872009-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
359,497652012-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
360,570442014-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
361,261512005-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
362,73701999-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
363,63581999-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
364,569352014-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
365,342122009-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
366,357712010-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
367,604242016-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
368,46861999-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
369,618612016-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
370,34471999-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
371,210852001-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
372,548972014-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
373,130682001-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
374,270462005-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
375,112732001-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
376,107262001-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
377,295112006-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
378,210262001-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
379,504982012-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
380,114192001-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
381,590792015-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
382,368402011-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
383,628692017-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
384,671702019-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
385,154322001-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
386,262362005-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
387,644222017-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
388,276452006-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
389,335982009-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
390,341602009-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
391,510782013-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
392,567492014-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
393,552372014-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
394,543602014-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
395,253882004-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
396,232272002-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
397,512152013-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
398,548022014-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
399,660692018-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
400,324732008-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
401,579902014-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
402,351692010-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
403,86212000-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
404,617912016-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
405,183282001-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
406,245642004-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
407,193232001-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
408,340992009-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
409,71681999-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
410,210222001-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
411,303962007-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
412,163162001-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
413,579732014-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
414,641322017-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
415,361992010-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
416,47001999-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
417,215422001-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
418,320082008-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
419,629192017-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
420,202902001-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
421,219552001-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
422,325922008-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
423,521392014-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
424,530952014-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
425,261752005-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
426,672722019-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
427,679682019-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
428,542952014-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
429,551752014-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
430,181492001-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
431,101192001-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
432,106142001-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
433,189552001-08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
434,289372006-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
435,262552005-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
436,269112005-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
437,353892010-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
438,175652001-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
439,216652001-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
440,673192019-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
441,177612001-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
442,156392001-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
443,510482013-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
444,266552005-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
445,181492001-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
446,267722005-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
447,155692001-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
448,528542014-14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
449,99532001-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
450,278822006-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
451,267772005-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
452,321332008-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
453,223102001-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
454,271252005-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
455,501852012-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
456,613172016-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
457,345182009-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
458,525212014-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
459,345642009-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
460,633982017-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
461,269322005-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
462,581372014-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
463,610142016-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
464,631552017-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
465,163892001-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
466,98262001-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
467,210642001-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
468,673742019-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
469,677032019-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
470,198082001-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
471,94882001-14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
472,672672019-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
473,632902017-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
474,85822000-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
475,146022001-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
476,549912014-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
477,582892014-14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
478,287682006-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
479,515332013-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
480,34711999-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
481,154332001-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
482,53611999-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
483,498672012-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
484,36611999-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
485,333542008-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
486,675352019-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
487,626402017-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
488,261612005-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
489,550422014-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
490,116722001-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
491,314532007-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
492,584342014-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
493,614132016-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
494,588682015-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
495,243452003-10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
496,342592009-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
497,594232015-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
498,548722014-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
499,74001999-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
500,566172014-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
501,538142014-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
502,144082001-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
503,109222001-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
504,200212001-08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
505,43091999-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
506,118142001-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
507,340882009-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
508,522852014-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
509,597502015-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
510,673752019-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
511,337802009-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
512,292072006-14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
513,502042012-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
514,302752007-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
515,11551999-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
516,578032014-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
517,673512019-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
518,366222011-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
519,237752003-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
520,304992007-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
521,548022014-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
522,586902015-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
523,536712014-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
524,244812003-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
525,194022001-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
526,81551999-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
527,194932001-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
528,333082008-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
529,297532006-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
530,672992019-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
531,344242009-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
532,516872013-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
533,673972019-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
534,200352001-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
535,206872001-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
536,268972005-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
537,114932001-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
538,552372014-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
539,488482011-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
540,329232008-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
541,228242002-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
542,244612003-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
543,71501999-14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
544,36611999-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
545,580862014-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
546,494962012-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
547,558982014-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
548,267082005-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
549,366942011-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
550,580832014-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
551,271172005-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
552,538582014-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
553,149122001-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
554,530362014-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
555,611702016-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
